,Resource Name,Duration,Trace_ID,ID,Parent_ID,Error?,duration_start,duration_end,Data Transfered,order,loc start,loc end,keep,depth
16953,/creditcardinfo,22000,c037931394b1be12,625b38b640d263a0,d2d121446aa6c94b,false,205000,227000,426.9,3.0,200000,222000,False,2
16954,/sendorderconfirmation,43000,c037931394b1be12,79dda5ecdca78d7c,d2d121446aa6c94b,true,227000,270000,3388.7,4.0,200000,243000,False,2
16955,/placeorder,896000,c037931394b1be12,d2d121446aa6c94b,c037931394b1be12,true,270000,1166000,4617.7,0.5,100000,996000,False,1
16956,/checkout,1694000,c037931394b1be12,c037931394b1be12,Na,true,1166000,2860000,1332.6,0.0,0,1694000,False,0
16957,/getcart,168000,c037931394b1be12,b7776c8a4cf9bd78,d2d121446aa6c94b,false,2860000,3028000,917.4,5.0,200000,368000,False,2
10426,/address,27000,d079d968eeed5df8,28fb6e5588a38d0b,038bbd99fc21035c,false,0,27000,9677.4,1.0,200000,227000,False,2
10427,/getquote,275000,d079d968eeed5df8,038bbd99fc21035c,d079d968eeed5df8,false,27000,302000,4568.2,0.5,100000,375000,False,1
10428,/shipping,323000,d079d968eeed5df8,d079d968eeed5df8,Na,false,302000,625000,3341.3,0.0,0,323000,False,0
5079,/getrecommendations,168000,6c7939f3ccd3626e,5befab00cd1ff8ec,6c7939f3ccd3626e,false,0,168000,4777.7,0.5,100000,268000,True,1
5080,/getproducts,35000,6c7939f3ccd3626e,461a26f9c97e184a,5befab00cd1ff8ec,false,168000,203000,5866.3,1.0,200000,235000,True,2
5081,/getcart,59000,6c7939f3ccd3626e,c2884e7c3d118645,6c7939f3ccd3626e,false,203000,262000,622.0,1.5,100000,159000,True,1
5082,/cart,338000,6c7939f3ccd3626e,6c7939f3ccd3626e,Na,false,262000,600000,3159.5,0.0,0,338000,True,0
1023,/money,14000,3f7df28b6d65c0e7,950487af5c6caedf,5e5e50ef840983d6,false,0,14000,617.5,1.5,300000,314000,False,3
1024,/getconversion,44000,3f7df28b6d65c0e7,5e5e50ef840983d6,46288814b059f78e,false,14000,58000,547.0,1.0,200000,244000,False,2
1025,/address,61000,3f7df28b6d65c0e7,76778ca3b4362366,46288814b059f78e,false,58000,119000,2454.0,2.0,200000,261000,False,2
1026,/getcart,196000,3f7df28b6d65c0e7,f517903699b3b8ad,46288814b059f78e,false,119000,315000,5743.4,3.0,200000,396000,False,2
1027,/checkout,2046000,3f7df28b6d65c0e7,3f7df28b6d65c0e7,Na,false,315000,2361000,3845.7,0.0,0,2046000,False,0
1028,/creditcardinfo,34000,3f7df28b6d65c0e7,c288d3c9899fe0e9,46288814b059f78e,false,2361000,2395000,7386.4,4.0,200000,234000,False,2
1029,/orderresult,12000,3f7df28b6d65c0e7,0358ca56cfe6570c,34acbd8e6529e440,false,2395000,2407000,9282.2,5.5,300000,312000,False,3
1030,/sendorderconfirmation,501000,3f7df28b6d65c0e7,34acbd8e6529e440,46288814b059f78e,false,2407000,2908000,5694.7,5.0,200000,701000,False,2
1031,/placeorder,766000,3f7df28b6d65c0e7,46288814b059f78e,3f7df28b6d65c0e7,false,2908000,3674000,2791.3,0.5,100000,866000,False,1
5145,/getproducts,60000,d3516a880f9fe13d,fddb3227ad0c0a59,32efb93ce582cb56,false,0,60000,8970.8,1.0,200000,260000,True,2
5146,/getrecommendations,339000,d3516a880f9fe13d,32efb93ce582cb56,d3516a880f9fe13d,false,60000,399000,6926.1,0.5,100000,439000,True,1
5147,/getcart,133000,d3516a880f9fe13d,ee1a97e9c8ba5752,d3516a880f9fe13d,false,399000,532000,3173.5,1.5,100000,233000,True,1
5148,/cart,405000,d3516a880f9fe13d,d3516a880f9fe13d,Na,false,532000,937000,6861.5,0.0,0,405000,True,0
17050,/cart,401000,106b33d6227a4e20,106b33d6227a4e20,Na,false,0,401000,2711.1,0.0,0,401000,True,0
17051,/getcart,141000,106b33d6227a4e20,9bcc19a4dcaf2137,106b33d6227a4e20,false,401000,542000,6941.1,0.5,100000,241000,True,1
17052,/getrecommendations,351000,106b33d6227a4e20,a998a2cce08d3593,106b33d6227a4e20,false,542000,893000,3398.4,1.5,100000,451000,True,1
17053,/getproducts,79000,106b33d6227a4e20,68c90bbab802e086,a998a2cce08d3593,false,893000,972000,3774.8,2.0,200000,279000,True,2
10897,/getcart,197000,83981cb671e3e093,d68898683ba15aa7,83981cb671e3e093,false,0,197000,7624.7,0.5,100000,297000,True,1
10898,/cart,328000,83981cb671e3e093,83981cb671e3e093,Na,false,197000,525000,9192.3,0.0,0,328000,True,0
10899,/getproducts,1,83981cb671e3e093,76a09fe9d76fb4c5,5b97bcea495652c1,false,525000,525001,2035.3,2.0,200000,200001,True,2
10900,/getrecommendations,261000,83981cb671e3e093,5b97bcea495652c1,83981cb671e3e093,false,525001,786001,2847.5,1.5,100000,361000,True,1
15026,/getproducts,198000,3e8c3a80fb177e4d,a020077d77c8efa4,b39ec4340295a5f7,false,0,198000,8663.1,2.0,200000,398000,True,2
15027,/getcart,19000,3e8c3a80fb177e4d,90ccdc2eb41660d9,3e8c3a80fb177e4d,false,198000,217000,2697.5,0.5,100000,119000,True,1
15028,/getrecommendations,334000,3e8c3a80fb177e4d,b39ec4340295a5f7,3e8c3a80fb177e4d,false,217000,551000,702.8,1.5,100000,434000,True,1
15029,/cart,370000,3e8c3a80fb177e4d,3e8c3a80fb177e4d,Na,false,551000,921000,5385.7,0.0,0,370000,True,0
17195,/getproducts,50000,79cf3333add8ec10,98a1b0651e7c0d05,7b2908a1da619f97,false,0,50000,2103.8,2.0,200000,250000,True,2
17196,/getcart,141000,79cf3333add8ec10,e743ac05bc522180,79cf3333add8ec10,false,50000,191000,212.1,0.5,100000,241000,True,1
17197,/cart,303000,79cf3333add8ec10,79cf3333add8ec10,Na,false,191000,494000,3069.8,0.0,0,303000,True,0
17198,/getrecommendations,159000,79cf3333add8ec10,7b2908a1da619f97,79cf3333add8ec10,false,494000,653000,5162.2,1.5,100000,259000,True,1
1767,/currency,275000,4bb6a1a415c577dc,4bb6a1a415c577dc,Na,false,0,275000,612.8,0.0,0,275000,False,0
1768,/money,36000,4bb6a1a415c577dc,cc30fc366aa8b36f,bea2beab0ed58320,false,275000,311000,2496.3,1.0,200000,236000,False,2
1769,/getconversion,197000,4bb6a1a415c577dc,bea2beab0ed58320,4bb6a1a415c577dc,false,311000,508000,449.8,0.5,100000,297000,False,1
12485,/getcart,142000,93d9fd281fe7321f,4c55a4b04a89b504,93d9fd281fe7321f,false,0,142000,7779.8,0.5,100000,242000,True,1
12486,/getproducts,6000,93d9fd281fe7321f,588484682f38bc09,43ed664341fe759b,false,142000,148000,7179.8,2.0,200000,206000,True,2
12487,/cart,324000,93d9fd281fe7321f,93d9fd281fe7321f,Na,false,148000,472000,2514.4,0.0,0,324000,True,0
12488,/getrecommendations,270000,93d9fd281fe7321f,43ed664341fe759b,93d9fd281fe7321f,false,472000,742000,602.2,1.5,100000,370000,True,1
17497,/adrequest,264000,bf388a8565604e1a,5fd2bd332f80aedf,bf388a8565604e1a,false,0,264000,1701.4,0.5,100000,364000,False,1
17498,/product,455000,bf388a8565604e1a,bf388a8565604e1a,Na,false,264000,719000,6164.5,0.0,0,455000,False,0
17499,/getrecommendations,106000,bf388a8565604e1a,3d7a2ac3c3fe7358,bf388a8565604e1a,false,719000,825000,6733.1,1.5,100000,206000,False,1
17500,/getproducts,63000,bf388a8565604e1a,b3decd5336b65dde,bf388a8565604e1a,false,825000,888000,3078.9,2.5,100000,163000,False,1
17501,/getproducts,44000,bf388a8565604e1a,7c0ddef66ae21b0c,3d7a2ac3c3fe7358,false,888000,932000,408.7,2.0,200000,244000,False,2
12213,/getrecommendations,320000,7644b118c6b748c5,3e2188cbcf83a65e,7644b118c6b748c5,false,0,320000,8474.1,0.5,100000,420000,True,1
12214,/getcart,154000,7644b118c6b748c5,c6c98a71afa0e7c1,7644b118c6b748c5,false,320000,474000,7721.9,1.5,100000,254000,True,1
12215,/getproducts,77000,7644b118c6b748c5,793f8b6b43dd04e9,3e2188cbcf83a65e,false,474000,551000,1078.7,1.0,200000,277000,True,2
12216,/cart,332000,7644b118c6b748c5,7644b118c6b748c5,Na,false,551000,883000,5737.0,0.0,0,332000,True,0
2017,/cart,535000,10c9ff0975fa2fe3,10c9ff0975fa2fe3,Na,false,0,535000,718.5,0.0,0,535000,True,0
2018,/getcart,128000,10c9ff0975fa2fe3,d3e7aa90c102fb67,10c9ff0975fa2fe3,false,535000,663000,1840.7,0.5,100000,228000,True,1
2019,/getproducts,218000,10c9ff0975fa2fe3,4b25fc5656b7db9f,c01a05c9daff1361,false,663000,881000,7919.0,2.0,200000,418000,True,2
2020,/getrecommendations,451000,10c9ff0975fa2fe3,c01a05c9daff1361,10c9ff0975fa2fe3,false,881000,1332000,3143.9,1.5,100000,551000,True,1
4993,/getcart,49000,cc56a5cce0245b6e,1e952d1d9b1a61dc,cc56a5cce0245b6e,false,0,49000,1858.0,0.5,100000,149000,True,1
4994,/getproducts,20000,cc56a5cce0245b6e,21034c5205bb53d5,e6cc3a38fc36d376,false,49000,69000,1385.0,2.0,200000,220000,True,2
4995,/cart,387000,cc56a5cce0245b6e,cc56a5cce0245b6e,Na,false,69000,456000,3681.5,0.0,0,387000,True,0
4996,/getrecommendations,246000,cc56a5cce0245b6e,e6cc3a38fc36d376,cc56a5cce0245b6e,false,456000,702000,7345.4,1.5,100000,346000,True,1
1409,/getcart,101000,e1648478e6ffeeb6,28da6d70ca4c5aa6,e1648478e6ffeeb6,false,0,101000,3397.0,0.5,100000,201000,True,1
1410,/getproducts,43000,e1648478e6ffeeb6,2b75710321b7bab5,7e2cafc8e39f8f21,false,101000,144000,3282.6,2.0,200000,243000,True,2
1411,/cart,360000,e1648478e6ffeeb6,e1648478e6ffeeb6,Na,false,144000,504000,1197.0,0.0,0,360000,True,0
1412,/getrecommendations,251000,e1648478e6ffeeb6,7e2cafc8e39f8f21,e1648478e6ffeeb6,false,504000,755000,3145.4,1.5,100000,351000,True,1
12546,/getcart,160000,e8f73c3c6811c5a1,b2a784560e647136,e8f73c3c6811c5a1,false,0,160000,3191.1,0.5,100000,260000,True,1
12547,/getproducts,21000,e8f73c3c6811c5a1,50aa6a18d0ecc895,4b01588c624470cf,false,160000,181000,7516.0,2.0,200000,221000,True,2
12548,/cart,281000,e8f73c3c6811c5a1,e8f73c3c6811c5a1,Na,false,181000,462000,1460.9,0.0,0,281000,True,0
12549,/getrecommendations,211000,e8f73c3c6811c5a1,4b01588c624470cf,e8f73c3c6811c5a1,false,462000,673000,3431.5,1.5,100000,311000,True,1
13107,/cart,371000,07abcf970e7896b7,07abcf970e7896b7,Na,false,0,371000,1605.2,0.0,0,371000,True,0
13108,/getcart,170000,07abcf970e7896b7,ce271f5b12297e24,07abcf970e7896b7,false,371000,541000,1599.3,0.5,100000,270000,True,1
13109,/getrecommendations,265000,07abcf970e7896b7,196d4646ed5374a9,07abcf970e7896b7,false,541000,806000,1215.5,1.5,100000,365000,True,1
13110,/getproducts,51000,07abcf970e7896b7,41a4b3fe103a4087,196d4646ed5374a9,false,806000,857000,8797.2,2.0,200000,251000,True,2
11781,/getcart,121000,b286ffc29e1feb5d,726530028b0acad8,b286ffc29e1feb5d,false,0,121000,1959.3,0.5,100000,221000,True,1
11782,/getrecommendations,344000,b286ffc29e1feb5d,e295dd39d8843be3,b286ffc29e1feb5d,false,121000,465000,8011.8,1.5,100000,444000,True,1
11783,/cart,489000,b286ffc29e1feb5d,b286ffc29e1feb5d,Na,false,465000,954000,6861.1,0.0,0,489000,True,0
11784,/getproducts,16000,b286ffc29e1feb5d,e6983d53d3665813,e295dd39d8843be3,false,954000,970000,881.4,2.0,200000,216000,True,2
6927,/adrequest,409000,c090e0254742e61b,8a56af0e75005a54,c090e0254742e61b,false,0,409000,6235.6,0.5,100000,509000,False,1
6928,/product,691000,c090e0254742e61b,c090e0254742e61b,Na,false,409000,1100000,16.4,0.0,0,691000,False,0
6929,/getrecommendations,407000,c090e0254742e61b,3f2fd4ff35b8374f,c090e0254742e61b,false,1100000,1507000,9157.0,1.5,100000,507000,False,1
6930,/getproducts,90000,c090e0254742e61b,67c730f560164258,c090e0254742e61b,false,1507000,1597000,8164.9,2.5,100000,190000,False,1
6931,/getproducts,62000,c090e0254742e61b,551ea78700cf03f7,3f2fd4ff35b8374f,false,1597000,1659000,7813.8,2.0,200000,262000,False,2
5495,/cart,471000,0cc9173c5be54258,0cc9173c5be54258,Na,false,0,471000,8302.1,0.0,0,471000,True,0
5496,/getcart,154000,0cc9173c5be54258,a73e826be332cbc3,0cc9173c5be54258,false,471000,625000,9751.9,0.5,100000,254000,True,1
5497,/getrecommendations,444000,0cc9173c5be54258,b7cd94becacaa2e7,0cc9173c5be54258,false,625000,1069000,9981.9,1.5,100000,544000,True,1
5498,/getproducts,93000,0cc9173c5be54258,3f7d61d28bb7df12,b7cd94becacaa2e7,false,1069000,1162000,5709.3,2.0,200000,293000,True,2
15727,/cart,347000,77d93c8c251673eb,77d93c8c251673eb,Na,false,0,347000,7909.5,0.0,0,347000,True,0
15728,/getproducts,83000,77d93c8c251673eb,1def9eed79a4dd7c,e817c8d4a8aef27b,false,347000,430000,3658.2,2.0,200000,283000,True,2
15729,/getcart,104000,77d93c8c251673eb,309dc3c8bdf1f96a,77d93c8c251673eb,false,430000,534000,5931.8,0.5,100000,204000,True,1
15730,/getrecommendations,240000,77d93c8c251673eb,e817c8d4a8aef27b,77d93c8c251673eb,false,534000,774000,589.6,1.5,100000,340000,True,1
2473,/getrecommendations,374000,8606e3c5e054f9f0,1b38a8b5992e3080,8606e3c5e054f9f0,false,0,374000,8628.2,0.5,100000,474000,False,1
2474,/getproducts,90000,8606e3c5e054f9f0,e9f1aaaeec33c779,8606e3c5e054f9f0,false,374000,464000,2393.9,1.5,100000,190000,False,1
2475,/getproducts,43000,8606e3c5e054f9f0,e7cf4ff40b0e88b3,1b38a8b5992e3080,false,464000,507000,6005.9,1.0,200000,243000,False,2
2476,/product,488000,8606e3c5e054f9f0,8606e3c5e054f9f0,Na,false,507000,995000,9484.2,0.0,0,488000,False,0
2477,/adrequest,53000,8606e3c5e054f9f0,f7fda72f36cc6833,8606e3c5e054f9f0,false,995000,1048000,4937.7,2.5,100000,153000,False,1
4,/product,501000,592363a229596c88,592363a229596c88,Na,false,0,501000,1344.7,0.0,0,501000,False,0
5,/adrequest,232000,592363a229596c88,10c4856b83dbbc71,592363a229596c88,false,501000,733000,3303.5,0.5,100000,332000,False,1
6,/getrecommendations,424000,592363a229596c88,b290c3515fad879f,592363a229596c88,false,733000,1157000,845.4,1.5,100000,524000,False,1
7,/getproducts,96000,592363a229596c88,d8eef27c349a9e67,592363a229596c88,false,1157000,1253000,764.6,2.5,100000,196000,False,1
8,/getproducts,169000,592363a229596c88,439e9e64c290a7ae,b290c3515fad879f,false,1253000,1422000,4238.9,2.0,200000,369000,False,2
12381,/getcart,93000,6b1fd94045ae1a3f,10fa9a09050b0c51,6b1fd94045ae1a3f,false,0,93000,4381.5,0.5,100000,193000,True,1
12382,/cart,382000,6b1fd94045ae1a3f,6b1fd94045ae1a3f,Na,false,93000,475000,366.8,0.0,0,382000,True,0
12383,/getproducts,36000,6b1fd94045ae1a3f,d07a3e941e1e4a69,c92914a594c5435a,false,475000,511000,9654.5,2.0,200000,236000,True,2
12384,/getrecommendations,302000,6b1fd94045ae1a3f,c92914a594c5435a,6b1fd94045ae1a3f,false,511000,813000,2440.5,1.5,100000,402000,True,1
3865,/getcart,28000,dd23af6e8513bf72,1295d03b22145e89,dd23af6e8513bf72,false,0,28000,5314.8,0.5,100000,128000,True,1
3866,/getrecommendations,187000,dd23af6e8513bf72,b670460908cbb222,dd23af6e8513bf72,false,28000,215000,2840.9,1.5,100000,287000,True,1
3867,/getproducts,43000,dd23af6e8513bf72,378b3af6486e7cae,b670460908cbb222,false,215000,258000,6146.3,2.0,200000,243000,True,2
3868,/cart,220000,dd23af6e8513bf72,dd23af6e8513bf72,Na,false,258000,478000,8946.3,0.0,0,220000,True,0
19275,/address,80000,f96a631462ebf76a,7d4293962beb7bfa,11e83ef556fa8c25,false,0,80000,8792.0,1.0,200000,280000,False,2
19276,/getcart,75000,f96a631462ebf76a,393afd4200442798,11e83ef556fa8c25,false,80000,155000,5974.4,2.0,200000,275000,False,2
19277,/checkout,2132000,f96a631462ebf76a,f96a631462ebf76a,Na,false,155000,2287000,4272.5,0.0,0,2132000,False,0
19278,/creditcardinfo,35000,f96a631462ebf76a,d654b0afd28c54d5,11e83ef556fa8c25,false,2287000,2322000,3631.6,3.0,200000,235000,False,2
19279,/orderresult,70000,f96a631462ebf76a,cd19afe21192b53d,5648a568af00e0f8,false,2322000,2392000,2077.1,4.5,300000,370000,False,3
19280,/sendorderconfirmation,689000,f96a631462ebf76a,5648a568af00e0f8,11e83ef556fa8c25,false,2392000,3081000,4917.6,4.0,200000,889000,False,2
19281,/placeorder,915000,f96a631462ebf76a,11e83ef556fa8c25,f96a631462ebf76a,false,3081000,3996000,2628.3,0.5,100000,1015000,False,1
19282,/money,83000,f96a631462ebf76a,6a4b8c253d25ffb9,7f236059471aa579,false,3996000,4079000,5248.0,5.5,300000,383000,False,3
19283,/getconversion,149000,f96a631462ebf76a,7f236059471aa579,11e83ef556fa8c25,false,4079000,4228000,1916.0,5.0,200000,349000,False,2
11069,/getrecommendations,267000,dd30d78adbd4cd81,a745a21358837ff2,dd30d78adbd4cd81,false,0,267000,3013.4,0.5,100000,367000,False,1
11070,/getproducts,58000,dd30d78adbd4cd81,2d1c7776c8f78bbd,dd30d78adbd4cd81,false,267000,325000,1667.9,1.5,100000,158000,False,1
11071,/getproducts,53000,dd30d78adbd4cd81,ea8490bd3f93fee0,a745a21358837ff2,false,325000,378000,2273.4,1.0,200000,253000,False,2
11072,/product,445000,dd30d78adbd4cd81,dd30d78adbd4cd81,Na,false,378000,823000,4624.0,0.0,0,445000,False,0
11073,/adrequest,15000,dd30d78adbd4cd81,d722518a299c2698,dd30d78adbd4cd81,false,823000,838000,8662.2,2.5,100000,115000,False,1
6944,/cart,298000,32d3c546034b873e,32d3c546034b873e,Na,false,0,298000,1202.6,0.0,0,298000,True,0
6945,/getcart,119000,32d3c546034b873e,d9494fc036086186,32d3c546034b873e,false,298000,417000,3128.2,0.5,100000,219000,True,1
6946,/getproducts,71000,32d3c546034b873e,41664cd399fa62f8,438cbaeee2449dbf,false,417000,488000,4315.8,2.0,200000,271000,True,2
6947,/getrecommendations,199000,32d3c546034b873e,438cbaeee2449dbf,32d3c546034b873e,false,488000,687000,5587.5,1.5,100000,299000,True,1
17152,/getcart,171000,28156341457d83f2,dd9ee195572160a4,28156341457d83f2,false,0,171000,850.6,0.5,100000,271000,True,1
17153,/getproducts,10000,28156341457d83f2,1d84fc3bc28b870a,461a0af5b1c455c4,false,171000,181000,152.3,2.0,200000,210000,True,2
17154,/cart,320000,28156341457d83f2,28156341457d83f2,Na,false,181000,501000,8718.7,0.0,0,320000,True,0
17155,/getrecommendations,172000,28156341457d83f2,461a0af5b1c455c4,28156341457d83f2,false,501000,673000,4676.1,1.5,100000,272000,True,1
17329,/cart,278000,185c0a58580ae0af,185c0a58580ae0af,Na,false,0,278000,2575.0,0.0,0,278000,True,0
17330,/getrecommendations,175000,185c0a58580ae0af,014d467a2943ac98,185c0a58580ae0af,false,278000,453000,4986.9,0.5,100000,275000,True,1
17331,/getproducts,2000,185c0a58580ae0af,a0a4f6dcc182fa0c,014d467a2943ac98,false,453000,455000,1142.4,1.0,200000,202000,True,2
17332,/getcart,138000,185c0a58580ae0af,ce6181c3606f2e81,185c0a58580ae0af,false,455000,593000,1644.9,1.5,100000,238000,True,1
438,/cart,460000,6308641c9b6caefe,6308641c9b6caefe,Na,false,0,460000,3132.3,0.0,0,460000,True,0
439,/getcart,104000,6308641c9b6caefe,4541c2ec49310345,6308641c9b6caefe,false,460000,564000,2829.3,0.5,100000,204000,True,1
440,/getproducts,78000,6308641c9b6caefe,6eb158e7e6008e6f,4f1533e0f0eba7ac,false,564000,642000,5234.3,2.0,200000,278000,True,2
441,/getrecommendations,329000,6308641c9b6caefe,4f1533e0f0eba7ac,6308641c9b6caefe,false,642000,971000,1646.6,1.5,100000,429000,True,1
6504,/getrecommendations,364000,e3adf4670b6dfeda,ac8f04e7ebb2846e,e3adf4670b6dfeda,false,0,364000,5764.6,0.5,100000,464000,True,1
6505,/getcart,103000,e3adf4670b6dfeda,b1d7feb2cdda826d,e3adf4670b6dfeda,false,364000,467000,4240.4,1.5,100000,203000,True,1
6506,/cart,449000,e3adf4670b6dfeda,e3adf4670b6dfeda,Na,false,467000,916000,7507.3,0.0,0,449000,True,0
6507,/getproducts,62000,e3adf4670b6dfeda,3305222e7ac18e10,ac8f04e7ebb2846e,false,916000,978000,3145.6,1.0,200000,262000,True,2
7143,/creditcardinfo,36000,98d29c3a0851b5e5,64b162d38681bb30,ed40190ef1c8b2f9,false,0,36000,4817.4,1.0,200000,236000,False,2
7144,/orderresult,61000,98d29c3a0851b5e5,a9c648e5344008c6,c5dac79880bdf31d,false,36000,97000,370.3,2.5,300000,361000,False,3
7145,/sendorderconfirmation,179000,98d29c3a0851b5e5,c5dac79880bdf31d,ed40190ef1c8b2f9,false,97000,276000,1980.5,2.0,200000,379000,False,2
7146,/placeorder,804000,98d29c3a0851b5e5,ed40190ef1c8b2f9,98d29c3a0851b5e5,false,276000,1080000,9763.5,0.5,100000,904000,False,1
7147,/checkout,1254000,98d29c3a0851b5e5,98d29c3a0851b5e5,Na,false,1080000,2334000,5630.2,0.0,0,1254000,False,0
7148,/getcart,156000,98d29c3a0851b5e5,be152bb200654fe8,ed40190ef1c8b2f9,false,2334000,2490000,2351.0,3.0,200000,356000,False,2
7149,/money,86000,98d29c3a0851b5e5,4ced89e3947dd869,708e14ec7167a403,false,2490000,2576000,2330.7,4.5,300000,386000,False,3
7150,/getconversion,98000,98d29c3a0851b5e5,708e14ec7167a403,ed40190ef1c8b2f9,false,2576000,2674000,802.7,4.0,200000,298000,False,2
7151,/address,97000,98d29c3a0851b5e5,771ea360948e4c2a,ed40190ef1c8b2f9,false,2674000,2771000,9398.4,5.0,200000,297000,False,2
15103,/getrecommendations,205000,90cf44fbcb3b875c,9b5fe16b036472e0,90cf44fbcb3b875c,false,0,205000,8896.2,0.5,100000,305000,False,1
15104,/getproducts,79000,90cf44fbcb3b875c,0a4e461f73d46d74,90cf44fbcb3b875c,false,205000,284000,2821.8,1.5,100000,179000,False,1
15105,/getproducts,63000,90cf44fbcb3b875c,87161e53e4e59b59,9b5fe16b036472e0,false,284000,347000,3728.2,1.0,200000,263000,False,2
15106,/product,317000,90cf44fbcb3b875c,90cf44fbcb3b875c,Na,false,347000,664000,2144.2,0.0,0,317000,False,0
15107,/adrequest,87000,90cf44fbcb3b875c,424de24e3be9f2a2,90cf44fbcb3b875c,false,664000,751000,8148.3,2.5,100000,187000,False,1
15970,/getcart,23000,e12284f58b9c7e4c,563e8da3b63ff4d4,e12284f58b9c7e4c,false,0,23000,1784.4,0.5,100000,123000,True,1
15971,/getproducts,94000,e12284f58b9c7e4c,bd61ed0eef4af209,68c1e314b6e43af1,false,23000,117000,2491.4,2.0,200000,294000,True,2
15972,/getrecommendations,305000,e12284f58b9c7e4c,68c1e314b6e43af1,e12284f58b9c7e4c,false,117000,422000,7417.0,1.5,100000,405000,True,1
15973,/cart,407000,e12284f58b9c7e4c,e12284f58b9c7e4c,Na,false,422000,829000,4066.9,0.0,0,407000,True,0
18944,/getcart,143000,a1923c3108a7eb73,dd32490e33e1516b,a1923c3108a7eb73,false,0,143000,1083.8,0.5,100000,243000,True,1
18945,/cart,304000,a1923c3108a7eb73,a1923c3108a7eb73,Na,false,143000,447000,4390.5,0.0,0,304000,True,0
18946,/getproducts,20000,a1923c3108a7eb73,cca779885adc7fd8,09b39fd87f71d820,false,447000,467000,1673.1,2.0,200000,220000,True,2
18947,/getrecommendations,199000,a1923c3108a7eb73,09b39fd87f71d820,a1923c3108a7eb73,false,467000,666000,1527.0,1.5,100000,299000,True,1
9668,/shipping,377000,8b3d92ff406a4ad2,8b3d92ff406a4ad2,Na,false,0,377000,9718.8,0.0,0,377000,False,0
9669,/address,37000,8b3d92ff406a4ad2,f4a603db0fec553b,f4c2125e84d8b806,false,377000,414000,679.2,1.0,200000,237000,False,2
9670,/getquote,340000,8b3d92ff406a4ad2,f4c2125e84d8b806,8b3d92ff406a4ad2,false,414000,754000,5339.2,0.5,100000,440000,False,1
12964,/cart,282000,3a7f17a3453e8a67,3a7f17a3453e8a67,Na,false,0,282000,4764.3,0.0,0,282000,True,0
12965,/getproducts,6000,3a7f17a3453e8a67,33e3189bae2ad8ef,a95cebeff0c80671,false,282000,288000,5974.3,2.0,200000,206000,True,2
12966,/getcart,62000,3a7f17a3453e8a67,d315a4ca7bc8a22e,3a7f17a3453e8a67,false,288000,350000,1301.8,0.5,100000,162000,True,1
12967,/getrecommendations,229000,3a7f17a3453e8a67,a95cebeff0c80671,3a7f17a3453e8a67,false,350000,579000,9819.9,1.5,100000,329000,True,1
17772,/getrecommendations,373000,3d1db23b35683275,8bf4b648a87d8908,3d1db23b35683275,false,0,373000,1140.7,0.5,100000,473000,True,1
17773,/getproducts,80000,3d1db23b35683275,182e8aeb05e9f46a,8bf4b648a87d8908,false,373000,453000,2664.2,1.0,200000,280000,True,2
17774,/cart,438000,3d1db23b35683275,3d1db23b35683275,Na,false,453000,891000,3599.7,0.0,0,438000,True,0
17775,/getcart,164000,3d1db23b35683275,a433bcf78bb61b69,3d1db23b35683275,false,891000,1055000,1090.0,1.5,100000,264000,True,1
5047,/getcart,170000,8d419bc5e7fe9a30,55c84cc5fd5ef909,8d419bc5e7fe9a30,false,0,170000,6013.6,0.5,100000,270000,True,1
5048,/getproducts,26000,8d419bc5e7fe9a30,cf5d2bc11d8b5713,9edd91960eb3e881,false,170000,196000,5665.0,2.0,200000,226000,True,2
5049,/cart,433000,8d419bc5e7fe9a30,8d419bc5e7fe9a30,Na,false,196000,629000,6211.7,0.0,0,433000,True,0
5050,/getrecommendations,299000,8d419bc5e7fe9a30,9edd91960eb3e881,8d419bc5e7fe9a30,false,629000,928000,3433.6,1.5,100000,399000,True,1
14304,/cart,364000,44082e821d40c509,44082e821d40c509,Na,false,0,364000,2658.5,0.0,0,364000,True,0
14305,/getproducts,85000,44082e821d40c509,0e01fa2888347fc9,e7527e319f344717,false,364000,449000,2268.6,2.0,200000,285000,True,2
14306,/getcart,71000,44082e821d40c509,cd877a2c28ac57e5,44082e821d40c509,false,449000,520000,496.9,0.5,100000,171000,True,1
14307,/getrecommendations,297000,44082e821d40c509,e7527e319f344717,44082e821d40c509,false,520000,817000,5655.1,1.5,100000,397000,True,1
7778,/creditcardinfo,43000,29e534d9dddeafca,0d70488e40e3bb12,9e11d20d79d9b934,false,0,43000,1677.0,1.0,200000,243000,False,2
7779,/orderresult,95000,29e534d9dddeafca,e05c08df4db9aa2a,6c0566c5c492fa76,false,43000,138000,3062.1,2.5,300000,395000,False,3
7780,/sendorderconfirmation,560000,29e534d9dddeafca,6c0566c5c492fa76,9e11d20d79d9b934,false,138000,698000,7739.6,2.0,200000,760000,False,2
7781,/placeorder,1045000,29e534d9dddeafca,9e11d20d79d9b934,29e534d9dddeafca,false,698000,1743000,7815.5,0.5,100000,1145000,False,1
7782,/money,99000,29e534d9dddeafca,1e64419c903711cc,89b677978d91fe6a,false,1743000,1842000,5199.2,3.5,300000,399000,False,3
7783,/getconversion,263000,29e534d9dddeafca,89b677978d91fe6a,9e11d20d79d9b934,false,1842000,2105000,8521.1,3.0,200000,463000,False,2
